main(40, .6, .5)
82: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 68.8553
83: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 69.7856
84: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 70.5755
85: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 71.48
86: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 72.3339
87: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 73.1725
88: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 74.0077
89: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 74.845
90: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 75.7552
91: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 76.5819
92: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 77.4817
93: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 78.4951
94: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 79.2683
95: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 80.3229
