main(40, .6, .5)
1241: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2124.3392
1242: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2129.0959
1243: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2131.0734
1244: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2133.4131
1245: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2136.7561
1246: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2140.6331
1247: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2144.3599
1248: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2148.3019
1249: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2149.913
1250: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2152.2686
1251: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2153.1217
1252: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2157.4897
1253: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2161.181
1254: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2163.5295
1255: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2165.5165
1256: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2168.3075
1257: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2172.4711
1258: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2176.1915
1259: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2178.7694
1260: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2179.3939
1261: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2182.8914
1262: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2186.6568
1263: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2190.2594
1264: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2192.9925
1265: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2195.7643
1266: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2197.9592
1267: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2202.3174
1268: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06227319999491050900  0.05294428521959132500  0.06227319999491050300  0.06192245776045678800-39.55812489473187600000 , tt: 2203.9911
1269: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2207.1153
1270: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2208.0523
1271: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2210.6624
1272: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2213.1222
1273: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2216.9311
1274: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2221.187
1275: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2225.824
1276: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2227.6296
1277: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2230.6254
1278: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2233.0976
1279: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2235.4664
1280: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2238.0021
1281: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2240.1312
1282: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2242.0177
1283: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2243.9916
1284: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2246.3348
1285: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2249.4267
1286: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2253.6375
1287: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2256.9755
1288: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2259.1325
1289: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2261.3841
1290: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2265.0538
1291: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2268.9526
1292: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2271.9198
1293: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2274.3993
1294: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2277.5316
1295: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2279.4973
1296: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2281.8335
1297: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2284.1308
1298: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2285.9427
1299: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2286.9529
1300: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2288.5324
1301: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2292.4554
1302: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2294.4609
1303: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2295.444
1304: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2297.424
1305: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2300.6586
1306: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2303.4057
1307: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2306.1606
1308: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2309.0909
1309: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2313.9115
1310: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2315.5307
1311: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2316.6069
1312: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2321.0198
1313: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2324.2119
1314: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2326.5443
1315: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2330.3139
1316: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2331.557
1317: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2335.4958
1318: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2338.7314
1319: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2342.2313
1320: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2344.0388
1321: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2347.203
1322: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2349.5895
1323: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2355.5459
1324: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2358.7627
1325: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2362.9836
1326: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2365.8733
1327: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2367.6932
1328: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2370.2066
1329: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2373.2917
1330: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2375.3212
1331: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2377.1068
1332: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2380.1765
1333: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2383.198
1334: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2386.2779
1335: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2389.7286
1336: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2392.5001
1337: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2394.5972
1338: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2398.0749
1339: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2399.499
1340: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2400.555
1341: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2402.5558
1342: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2406.5656
1343: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2408.1597
1344: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2412.4584
1345: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2414.5574
1346: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2417.0281
1347: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2420.6334
1348: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2423.6759
1349: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2426.8061
1350: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2429.0264
1351: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2432.5109
1352: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2434.2464
1353: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2435.6977
1354: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2438.7261
1355: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2442.1468
1356: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2445.3173
1357: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2448.7765
1358: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2451.0102
1359: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2452.8513
1360: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2454.9916
1361: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2458.769
1362: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2461.1829
1363: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2462.6811
1364: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2465.0152
1365: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2468.534
1366: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2471.994
1367: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2475.3333
1368: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2478.3129
1369: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2480.1886
1370: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2482.8016
1371: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2484.8032
1372: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2489.3041
1373: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2492.3661
1374: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2493.7627
1375: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2496.578
1376: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2499.014
1377: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2503.2438
1378: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2507.8145
1379: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2510.2914
1380: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2514.1725
1381: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2518.0671
1382: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2519.2446
1383: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2521.6576
1384: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06042086189354282900 0.05403689172877659800 0.06042086189354282200 0.0546543139410058940013.30639109015818500000 , tt: 2524.688
