main( 50, .9, .4)
8423: Viorest: 0, aptitud: 0.20369341075278435000, vector: 0.49999992918313019000 0.05000000044275765300 0.49999992931591397000 0.22338388346918828000-0.21989703890055673000
8424: Viorest: 0, aptitud: 0.20369339970494069000, vector: 0.49999998325022887000 0.05000000247175534500 0.49999998423659620000 0.22338388346918828000-0.21831523827970314000
8425: Viorest: 0, aptitud: 0.20369339777575621000, vector: 0.49999996857656037000 0.05000000004360793300 0.49999997099342652000 0.22337651108137802000-0.21776775129981368000
8426: Viorest: 0, aptitud: 0.20369339209009593000, vector: 0.49999997863101797000 0.05000000068838694100 0.49999998010377611000 0.22333996318342600000-0.21764798095884932000
8427: Viorest: 0, aptitud: 0.20369337718352001000, vector: 0.49999999825469343000 0.05000000077960119900 0.49999999839380782000 0.22335639663757539000-0.21566688113896276000
8428: Viorest: 0, aptitud: 0.20369337718352001000, vector: 0.49999999825469343000 0.05000000077960119900 0.49999999839380782000 0.22335639663757539000-0.21566688113896276000
8429: Viorest: 0, aptitud: 0.20369337595656983000, vector: 0.49999999915579496000 0.05000000041063184400 0.49999999946543416000 0.22335372684712868000-0.21586034174735816000
8430: Viorest: 0, aptitud: 0.20369337505030527000, vector: 0.49999999853568305000 0.05000000006378641600 0.49999999886872160000 0.22335115387039825000-0.21556161473162638000
8431: Viorest: 0, aptitud: 0.20369337505030527000, vector: 0.49999999853568305000 0.05000000006378641600 0.49999999886872160000 0.22335115387039825000-0.21556161473162638000
8432: Viorest: 0, aptitud: 0.20369337505030527000, vector: 0.49999999853568305000 0.05000000006378641600 0.49999999886872160000 0.22335115387039825000-0.21556161473162638000
8433: Viorest: 0, aptitud: 0.20369337505030527000, vector: 0.49999999853568305000 0.05000000006378641600 0.49999999886872160000 0.22335115387039825000-0.21556161473162638000
8434: Viorest: 0, aptitud: 0.20369337505030527000, vector: 0.49999999853568305000 0.05000000006378641600 0.49999999886872160000 0.22335115387039825000-0.21556161473162638000
8435: Viorest: 0, aptitud: 0.20369337505030527000, vector: 0.49999999853568305000 0.05000000006378641600 0.49999999886872160000 0.22335115387039825000-0.21556161473162638000
8436: Viorest: 0, aptitud: 0.20369337501713750000, vector: 0.49999999756167857000 0.05000000017887131600 0.49999999765574799000 0.22336169556944607000-0.21525070450969799000
8437: Viorest: 0, aptitud: 0.20369337386759911000, vector: 0.49999999958797020000 0.05000000021372522800 0.49999999960810843000 0.22335786878481631000-0.21798247309820720000
8438: Viorest: 0, aptitud: 0.20369337386759911000, vector: 0.49999999958797020000 0.05000000021372522800 0.49999999960810843000 0.22335786878481631000-0.21798247309820720000
8439: Viorest: 0, aptitud: 0.20369337332476606000, vector: 0.49999999935669115000 0.05000000004385957800 0.49999999938597567000 0.22335459776515751000-0.22074067317207441000
8440: Viorest: 0, aptitud: 0.20369337320903419000, vector: 0.49999999989029276000 0.05000000010222172000 0.49999999989146737000 0.22335602817117542000-0.21653281190417481000
8441: Viorest: 0, aptitud: 0.20369337320903419000, vector: 0.49999999989029276000 0.05000000010222172000 0.49999999989146737000 0.22335602817117542000-0.21653281190417481000
8442: Viorest: 0, aptitud: 0.20369337301965748000, vector: 0.49999999995950184000 0.05000000002307191500 0.49999999998457023000 0.22335361252455027000-0.22052565104703772000
8443: Viorest: 0, aptitud: 0.20369337301965748000, vector: 0.49999999995950184000 0.05000000002307191500 0.49999999998457023000 0.22335361252455027000-0.22052565104703772000
8444: Viorest: 0, aptitud: 0.20369337301965748000, vector: 0.49999999995950184000 0.05000000002307191500 0.49999999998457023000 0.22335361252455027000-0.22052565104703772000
8445: Viorest: 0, aptitud: 0.20369337301965748000, vector: 0.49999999995950184000 0.05000000002307191500 0.49999999998457023000 0.22335361252455027000-0.22052565104703772000
8446: Viorest: 0, aptitud: 0.20369337301965748000, vector: 0.49999999995950184000 0.05000000002307191500 0.49999999998457023000 0.22335361252455027000-0.22052565104703772000
8447: Viorest: 0, aptitud: 0.20369337292316159000, vector: 0.49999999996156974000 0.05000000001249235700 0.49999999998792627000 0.22335486174168398000-0.22195988322453575000
8448: Viorest: 0, aptitud: 0.20369337292316159000, vector: 0.49999999996156974000 0.05000000001249235700 0.49999999998792627000 0.22335486174168398000-0.22195988322453575000
8449: Viorest: 0, aptitud: 0.20369337286838143000, vector: 0.49999999984208826000 0.05000000000830848200 0.49999999985319082000 0.22335659640122010000-0.22378796784827260000
8450: Viorest: 0, aptitud: 0.20369337286838143000, vector: 0.49999999984208826000 0.05000000000830848200 0.49999999985319082000 0.22335659640122010000-0.22378796784827260000
8451: Viorest: 0, aptitud: 0.20369337281728708000, vector: 0.49999999994143957000 0.05000000000996219400 0.49999999994675576000 0.22335615429363195000-0.22224199000539022000
8452: Viorest: 0, aptitud: 0.20369337278481672000, vector: 0.49999999999256095000 0.05000000000836699700 0.49999999999404210000 0.22335562040205176000-0.21915605169035740000
8453: Viorest: 0, aptitud: 0.20369337277187338000, vector: 0.49999999994867972000 0.05000000000237157100 0.49999999995121636000 0.22335625371326812000-0.22413162656487787000
8454: Viorest: 0, aptitud: 0.20369337276588947000, vector: 0.49999999993782490000 0.05000000000186421300 0.49999999993881167000 0.22335672819590788000-0.22332190953723818000
8455: Viorest: 0, aptitud: 0.20369337276141192000, vector: 0.49999999999541822000 0.05000000000390220100 0.49999999999877620000 0.22335742222783742000-0.22068151414493695000
8456: Viorest: 0, aptitud: 0.20369337275210325000, vector: 0.49999999999478362000 0.05000000000090992800 0.49999999999846462000 0.22335612675026592000-0.22454776643701591000
8457: Viorest: 0, aptitud: 0.20369337275210325000, vector: 0.49999999999478362000 0.05000000000090992800 0.49999999999846462000 0.22335612675026592000-0.22454776643701591000
8458: Viorest: 0, aptitud: 0.20369337275210325000, vector: 0.49999999999478362000 0.05000000000090992800 0.49999999999846462000 0.22335612675026592000-0.22454776643701591000
8459: Viorest: 0, aptitud: 0.20369337273697041000, vector: 0.49999999999912992000 0.05000000000141243500 0.49999999999969691000 0.22335691863377027000-0.22275519711939223000
8460: Viorest: 0, aptitud: 0.20369337273697041000, vector: 0.49999999999912992000 0.05000000000141243500 0.49999999999969691000 0.22335691863377027000-0.22275519711939223000
8461: Viorest: 0, aptitud: 0.20369337273697041000, vector: 0.49999999999912992000 0.05000000000141243500 0.49999999999969691000 0.22335691863377027000-0.22275519711939223000
8462: Viorest: 0, aptitud: 0.20369337273697041000, vector: 0.49999999999912992000 0.05000000000141243500 0.49999999999969691000 0.22335691863377027000-0.22275519711939223000
8463: Viorest: 0, aptitud: 0.20369337273697041000, vector: 0.49999999999912992000 0.05000000000141243500 0.49999999999969691000 0.22335691863377027000-0.22275519711939223000
8464: Viorest: 0, aptitud: 0.20369337273509283000, vector: 0.49999999999761641000 0.05000000000128535000 0.49999999999762934000 0.22335687414890143000-0.22450289502192819000
8465: Viorest: 0, aptitud: 0.20369337273105997000, vector: 0.49999999999911193000 0.05000000000014925800 0.49999999999946254000 0.22335697413277150000-0.22111423005820330000
8466: Viorest: 0, aptitud: 0.20369337273105997000, vector: 0.49999999999911193000 0.05000000000014925800 0.49999999999946254000 0.22335697413277150000-0.22111423005820330000
8467: Viorest: 0, aptitud: 0.20369337273105997000, vector: 0.49999999999911193000 0.05000000000014925800 0.49999999999946254000 0.22335697413277150000-0.22111423005820330000
8468: Viorest: 0, aptitud: 0.20369337273105997000, vector: 0.49999999999911193000 0.05000000000014925800 0.49999999999946254000 0.22335697413277150000-0.22111423005820330000
8469: Viorest: 0, aptitud: 0.20369337273105997000, vector: 0.49999999999911193000 0.05000000000014925800 0.49999999999946254000 0.22335697413277150000-0.22111423005820330000
8470: Viorest: 0, aptitud: 0.20369337273070631000, vector: 0.49999999999836547000 0.05000000000006064200 0.49999999999842554000 0.22335653718157977000-0.22235299078277146000
8471: Viorest: 0, aptitud: 0.20369337273030824000, vector: 0.49999999999809902000 0.05000000000011595200 0.49999999999816569000 0.22335695473298961000-0.21779593368275724000
8472: Viorest: 0, aptitud: 0.20369337273001439000, vector: 0.49999999999798578000 0.05000000000006504800 0.49999999999803729000 0.22335689294916297000-0.22191208292521872000
8473: Viorest: 0, aptitud: 0.20369337272966007000, vector: 0.49999999999924111000 0.05000000000003033300 0.49999999999938138000 0.22335689294916297000-0.21766138376484653000
8474: Viorest: 0, aptitud: 0.20369337272966007000, vector: 0.49999999999924111000 0.05000000000003033300 0.49999999999938138000 0.22335689294916297000-0.21766138376484653000
8475: Viorest: 0, aptitud: 0.20369337272950683000, vector: 0.49999999999994704000 0.05000000000013452700 0.49999999999999323000 0.22335692973929111000-0.22356653700124526000
8476: Viorest: 0, aptitud: 0.20369337272914556000, vector: 0.49999999999966249000 0.05000000000002125700 0.49999999999972039000 0.22335683677769189000-0.22016779936785669000
8477: Viorest: 0, aptitud: 0.20369337272907145000, vector: 0.49999999999969102000 0.05000000000002612100 0.49999999999972589000 0.22335684510437082000-0.22306385007629895000
8478: Viorest: 0, aptitud: 0.20369337272903995000, vector: 0.49999999999968459000 0.05000000000000248700 0.49999999999972611000 0.22335678297217892000-0.22027119118251678000
8479: Viorest: 0, aptitud: 0.20369337272888971000, vector: 0.49999999999984635000 0.05000000000000317400 0.49999999999986378000 0.22335691999905272000-0.22200662531933216000
8480: Viorest: 0, aptitud: 0.20369337272886320000, vector: 0.49999999999983324000 0.05000000000000808000 0.49999999999984002000 0.22335690565551738000-0.22053870013943941000
8481: Viorest: 0, aptitud: 0.20369337272879687000, vector: 0.49999999999998140000 0.05000000000001338800 0.49999999999998712000 0.22335686633738325000-0.22151493656943755000
8482: Viorest: 0, aptitud: 0.20369337272879687000, vector: 0.49999999999998140000 0.05000000000001338800 0.49999999999998712000 0.22335686633738325000-0.22151493656943755000
8483: Viorest: 0, aptitud: 0.20369337272879687000, vector: 0.49999999999998140000 0.05000000000001338800 0.49999999999998712000 0.22335686633738325000-0.22151493656943755000
8484: Viorest: 0, aptitud: 0.20369337272879687000, vector: 0.49999999999998140000 0.05000000000001338800 0.49999999999998712000 0.22335686633738325000-0.22151493656943755000
8485: Viorest: 0, aptitud: 0.20369337272879687000, vector: 0.49999999999998140000 0.05000000000001338800 0.49999999999998712000 0.22335686633738325000-0.22151493656943755000
8486: Viorest: 0, aptitud: 0.20369337272877666000, vector: 0.49999999999992056000 0.05000000000000188300 0.49999999999992217000 0.22335680581723680000-0.22000906215634713000
8487: Viorest: 0, aptitud: 0.20369337272876203000, vector: 0.49999999999994899000 0.05000000000000035000 0.49999999999994910000 0.22335679580581172000-0.22084938929355241000
8488: Viorest: 0, aptitud: 0.20369337272874474000, vector: 0.49999999999995259000 0.05000000000000088400 0.49999999999995504000 0.22335684115432969000-0.22104653048926726000
8489: Viorest: 0, aptitud: 0.20369337272874474000, vector: 0.49999999999995259000 0.05000000000000088400 0.49999999999995504000 0.22335684115432969000-0.22104653048926726000
8490: Viorest: 0, aptitud: 0.20369337272874474000, vector: 0.49999999999995259000 0.05000000000000088400 0.49999999999995504000 0.22335684115432969000-0.22104653048926726000
8491: Viorest: 0, aptitud: 0.20369337272874474000, vector: 0.49999999999995259000 0.05000000000000088400 0.49999999999995504000 0.22335684115432969000-0.22104653048926726000
8492: Viorest: 0, aptitud: 0.20369337272873564000, vector: 0.49999999999998779000 0.05000000000000012100 0.49999999999999278000 0.22335684308158102000-0.22043502911623614000
8493: Viorest: 0, aptitud: 0.20369337272872787000, vector: 0.49999999999997896000 0.05000000000000028700 0.49999999999998063000 0.22335684575632855000-0.22002943919212287000
8494: Viorest: 0, aptitud: 0.20369337272872787000, vector: 0.49999999999997896000 0.05000000000000028700 0.49999999999998063000 0.22335684575632855000-0.22002943919212287000
8495: Viorest: 0, aptitud: 0.20369337272872062000, vector: 0.49999999999999889000 0.05000000000000161300 0.49999999999999889000 0.22335686615769346000-0.22087938717441255000
8496: Viorest: 0, aptitud: 0.20369337272872062000, vector: 0.49999999999999889000 0.05000000000000161300 0.49999999999999889000 0.22335686615769346000-0.22087938717441255000
8497: Viorest: 0, aptitud: 0.20369337272871374000, vector: 0.49999999999999678000 0.05000000000000009300 0.49999999999999684000 0.22335685206055919000-0.22158071793889766000
8498: Viorest: 0, aptitud: 0.20369337272871374000, vector: 0.49999999999999678000 0.05000000000000009300 0.49999999999999684000 0.22335685206055919000-0.22158071793889766000
8499: Viorest: 0, aptitud: 0.20369337272871374000, vector: 0.49999999999999678000 0.05000000000000009300 0.49999999999999684000 0.22335685206055919000-0.22158071793889766000
8500: Viorest: 0, aptitud: 0.20369337272871374000, vector: 0.49999999999999678000 0.05000000000000009300 0.49999999999999684000 0.22335685206055919000-0.22158071793889766000
8501: Viorest: 0, aptitud: 0.20369337272871374000, vector: 0.49999999999999678000 0.05000000000000009300 0.49999999999999684000 0.22335685206055919000-0.22158071793889766000
8502: Viorest: 0, aptitud: 0.20369337272871341000, vector: 0.49999999999999961000 0.05000000000000005800 0.49999999999999983000 0.22335685872285641000-0.22264332997325534000
8503: Viorest: 0, aptitud: 0.20369337272871274000, vector: 0.49999999999999911000 0.05000000000000014800 0.49999999999999917000 0.22335685356990886000-0.21713621078271081000
8504: Viorest: 0, aptitud: 0.20369337272871207000, vector: 0.49999999999999983000 0.05000000000000001700 0.49999999999999994000 0.22335685184994397000-0.22327984405801707000
8505: Viorest: 0, aptitud: 0.20369337272871207000, vector: 0.49999999999999983000 0.05000000000000001700 0.49999999999999994000 0.22335685184994397000-0.22327984405801707000
8506: Viorest: 0, aptitud: 0.20369337272871207000, vector: 0.49999999999999983000 0.05000000000000001700 0.49999999999999994000 0.22335685184994397000-0.22327984405801707000
8507: Viorest: 0, aptitud: 0.20369337272871207000, vector: 0.49999999999999983000 0.05000000000000001700 0.49999999999999994000 0.22335685184994397000-0.22327984405801707000
8508: Viorest: 0, aptitud: 0.20369337272871199000, vector: 0.49999999999999922000 0.05000000000000000300 0.49999999999999922000 0.22335684902743597000-0.22337335313047141000
